Dataflow,STAT_UNIT,UNIT_MEASURE,EDU_LEVEL,EDU_CAT,SECTOR_EDU,EXPENDITURE_TYPE,SOURCE_FUND,FUND_FLOW,TEACH_EXPERIENCE,CONTRACT_TYPE,REF_AREA,TIME_PERIOD,OBS_VALUE,UNIT_MULT,FREQ,DECIMALS,OBS_STATUS
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,AZ,2005,4.61452,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,AZ,2006,4.65494,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,AZ,2007,5.16608,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,AZ,2008,0,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,BG,1998,0,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,BG,2001,0.21361,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,BG,2002,0.32039,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,BG,2003,0.12683,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,BG,2004,0.45080,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,BG,2005,0.05342,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,BG,2006,0.05615,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,BG,2007,0.07908,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,BG,2008,0.10389,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,BG,2009,0.13322,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,BG,2010,0.09835,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,BG,2011,0.18478,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,BG,2012,0.08917,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,BG,2013,0.13585,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,BY,2004,8.25460,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,BY,2005,7.99207,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,BY,2006,7.70460,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,BY,2007,7.39731,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,BY,2009,7.49751,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,BY,2010,6.41499,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,BY,2011,6.11992,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,BY,2012,5.88442,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,BY,2013,5.38615,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,BY,2014,4.99831,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,BY,2015,4.75081,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,BY,2016,4.59044,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,BY,2017,4.29479,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,CZ,1998,1.61016,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,CZ,1999,0.65837,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,CZ,2000,0.44987,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,CZ,2001,0.55425,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,CZ,2002,0.78663,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,CZ,2003,1.06874,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,CZ,2004,1.11483,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,CZ,2005,1.10787,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,CZ,2006,0.89416,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,CZ,2007,0.83733,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,CZ,2008,0.73372,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,CZ,2009,0.74963,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,CZ,2010,0.75882,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,CZ,2011,0.70470,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,CZ,2012,0.14875,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,CZ,2013,0.14374,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,CZ,2014,0.14791,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,CZ,2015,0.09807,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,CZ,2016,0.10118,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,EE,1998,1.24573,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,EE,1999,2.29170,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,EE,2001,3.28844,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,EE,2002,3.60740,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,EE,2003,3.82483,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,EE,2004,3.45752,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,EE,2005,4.01686,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,EE,2007,4.49486,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,EE,2008,3.39363,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,EE,2009,4.14991,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,EE,2010,5.24000,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,EE,2011,5.55245,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,EE,2012,5.27955,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,EE,2013,4.38868,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,EE,2014,4.41373,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,EE,2015,3.62795,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,EE,2016,2.68054,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,GE,2008,1.88945,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,GE,2011,5.05631,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,GE,2012,0,0,A,5,Z
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,GE,2016,2.21120,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,GE,2017,2.60365,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,HR,2002,0,0,A,5,Z
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,HR,2003,0,0,A,5,Z
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,HR,2004,0,0,A,5,Z
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,HR,2007,0,0,A,5,Z
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,HR,2008,0,0,A,5,Z
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,HR,2009,0,0,A,5,Z
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,HR,2010,0,0,A,5,Z
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,HR,2011,0,0,A,5,Z
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,HR,2013,0,0,A,5,Z
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,HR,2014,0,0,A,5,Z
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,HR,2015,0,0,A,5,Z
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,HU,1998,2.69426,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,HU,1999,3.37370,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,HU,2000,3.09542,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,HU,2001,3.66384,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,HU,2002,3.94933,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,HU,2004,3.96904,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,HU,2005,2.79925,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,HU,2006,2.58260,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,HU,2007,2.57004,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,HU,2008,2.75596,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,HU,2009,2.68526,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,HU,2010,1.98627,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,HU,2011,2.28229,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,HU,2012,2.40986,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,HU,2013,2.51325,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,HU,2014,5.35143,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,HU,2015,6.43320,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,HU,2016,5.85027,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,KG,1998,0,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,KG,1999,0,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,KG,2000,0,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,KG,2001,0,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,KG,2002,0,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,KG,2003,0,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,KG,2004,0,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,KG,2005,9.47615,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,KG,2006,8.96893,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,KG,2007,6.34705,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,KG,2008,7.11714,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,KG,2009,8.87660,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,KG,2010,8.40246,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,KG,2012,7.27474,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,KG,2013,7.28361,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,KG,2014,6.50987,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,KG,2017,4.87714,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,KZ,2002,3.65662,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,KZ,2004,3.17134,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,KZ,2005,3.87298,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,KZ,2006,4.18547,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,KZ,2007,4.11027,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,KZ,2015,0,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,KZ,2016,0,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,LT,2002,1.15938,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,LT,2003,1.26520,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,LT,2004,1.35548,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,LT,2005,1.41196,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,LT,2006,1.37750,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,LT,2007,1.35372,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,LT,2008,1.29109,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,LT,2009,1.51550,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,LT,2010,1.93308,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,LT,2011,2.25604,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,LT,2012,3.00946,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,LT,2013,3.98305,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,LT,2014,3.62632,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L4,_T,_T,_T,GOV,_T,_Z,_Z,LT,2015,2.98048,0,A,5,A
