Dataflow,STAT_UNIT,UNIT_MEASURE,EDU_LEVEL,EDU_CAT,SECTOR_EDU,EXPENDITURE_TYPE,SOURCE_FUND,FUND_FLOW,TEACH_EXPERIENCE,CONTRACT_TYPE,REF_AREA,TIME_PERIOD,OBS_VALUE,UNIT_MULT,FREQ,DECIMALS,OBS_STATUS
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,EE,1999,28.63741,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,EE,2001,29.42103,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,EE,2002,28.01744,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,EE,2003,26.30266,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,EE,2004,25.75717,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,EE,2005,25.29570,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,EE,2007,23.33446,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,EE,2008,25.51536,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,EE,2009,25.11190,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,EE,2010,24.58166,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,EE,2011,24.44533,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,EE,2012,27.01287,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,EE,2013,30.69622,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,EE,2014,24.60631,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,EE,2015,23.86188,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,EE,2016,24.96741,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,GE,2008,35.99981,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,GE,2011,31.24477,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,GE,2012,34.33925,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,HU,1970,37.70221,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,HU,1971,35.68511,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,HU,1972,37.22841,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,HU,1973,36.89267,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,HU,1974,36.67287,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,HU,1975,37.11375,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,HU,1976,37.85333,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,HU,1977,37.98013,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,HU,1978,40.02381,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,HU,1979,40.88840,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,HU,1980,42.36943,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,HU,1981,42.85384,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,HU,1982,45.70041,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,HU,1983,43.63768,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,HU,1984,43.27047,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,HU,1985,41.84571,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,HU,1986,40.28152,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,HU,1987,40.17963,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,HU,1988,43.47316,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,HU,1989,44.04296,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,HU,1990,42.99578,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,HU,1992,42.32163,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,HU,1993,42.23158,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,HU,1994,41.88229,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,HU,1995,20.60773,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,HU,1996,20.77970,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,HU,1998,19.70929,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,HU,1999,18.93026,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,HU,2000,19.08233,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,HU,2001,19.07292,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,HU,2002,18.10654,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,HU,2003,16.90900,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,HU,2004,18.97679,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,HU,2005,20.08930,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,HU,2006,19.49534,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,HU,2007,19.05888,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,HU,2008,16.89833,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,HU,2009,16.88135,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,HU,2010,17.84170,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,HU,2011,16.14951,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,HU,2012,17.43041,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,HU,2013,20.53072,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,HU,2014,12.53291,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,HU,2015,16.39606,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,HU,2016,16.21778,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,KZ,2017,0.70626,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,KZ,2018,0.65782,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,LT,2003,14.79363,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,LT,2004,14.31399,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,LT,2005,14.91719,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,LT,2006,15.04472,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,LT,2007,14.44313,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,LT,2008,14.91504,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,LT,2009,12.96967,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,LT,2010,16.71388,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,LT,2011,15.23921,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,LT,2012,15.26518,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,LT,2013,15.24667,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,LT,2014,15.16924,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,LT,2015,16.54827,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,LT,2016,18.89410,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,LV,1998,18.77800,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,LV,1999,20.14742,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,LV,2000,20.89552,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,LV,2001,19.23077,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,LV,2002,18.73112,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,LV,2003,17.16637,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,LV,2004,16.28647,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,LV,2006,25.35986,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,LV,2007,24.82457,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,LV,2008,26.67222,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,LV,2009,28.18896,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,LV,2010,28.48895,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,LV,2011,27.62784,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,LV,2012,28.14921,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,LV,2013,30.02162,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,LV,2014,30.04865,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,LV,2015,30.08773,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,LV,2016,32.01818,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,MD,2007,17.11075,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,MD,2008,17.35672,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,MD,2009,17.88562,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,MD,2010,18.01822,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,MD,2011,18.86510,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,MD,2012,18.26737,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,MD,2014,22.69672,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,MD,2016,22.51997,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,MD,2017,22.73416,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,MD,2018,23.33213,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,MK,1992,57.38209,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,MK,1993,58.16143,0,A,5,A
UNESCO:EDU_FINANCE(1.0),EDU_EXP,GOV_EXP_EDU,L1,_T,_T,_T,GOV,_T,_Z,_Z,MK,1994,54.79947,0,A,5,A
