DATAFLOW,REF_AREA:Country,INDICATOR:Indicator,SEX:Sex,AGE:Current age,WEALTH_QUINTILE:Wealth Quintile,RESIDENCE:Residence,MATERNAL_EDU_LVL:Mother's Education Level,HEAD_OF_HOUSE:Head of House,TIME_PERIOD:Time period,OBS_VALUE:Observation Value,UNIT_MULTIPLIER:Unit multiplier,UNIT_MEASURE:Unit of measure,SOURCE_LINK:Citation of or link to the data source,SERIES_FOOTNOTE:Series footnote,CUSTODIAN:Custodian,INDICATOR_DEFINITION:Indicator Definition,NUMERATOR_DEFINITION:Numerator Definition,DENOMINATOR_DEFINITION:Denominator Definition,PUBLICATION_DATE:Date of Publication,DATA_SOURCE:Data Source,OBS_STATUS:Observation Status,OBS_CONF:Observation confidentaility,LOWER_BOUND:Lower Bound,UPPER_BOUND:Upper Bound,STD_ERR:Standard Error,WGTD_SAMPL_SIZE:Weighted Sample Size,TIME_PERIOD_METHOD:Time period activity related to when the data are collected,COVERAGE_TIME:The period of time for which data are provided,FREQ_COLL:Time interval at which the source data are collected,OBS_FOOTNOTE:Observation footnote
UNICEF:NUTRITION(1.0): Nutrition,ALB: Albania,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2010,4.7,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF-WHO Low birthweight estimates 2019,UNICEF WHO,,,,,UNICEF-WHO Low birthweight estimates 2019,MD: Modelled,F: Free,3.7341137,5.8536434,,,,2000-2015,,hierarchical regression
UNICEF:NUTRITION(1.0): Nutrition,ALB: Albania,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2011,4.6,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF-WHO Low birthweight estimates 2019,UNICEF WHO,,,,,UNICEF-WHO Low birthweight estimates 2019,MD: Modelled,F: Free,3.632123,6.0131154,,,,2000-2015,,hierarchical regression
UNICEF:NUTRITION(1.0): Nutrition,ALB: Albania,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2012,4.6,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF-WHO Low birthweight estimates 2019,UNICEF WHO,,,,,UNICEF-WHO Low birthweight estimates 2019,MD: Modelled,F: Free,3.6636994,5.8544035,,,,2000-2015,,hierarchical regression
UNICEF:NUTRITION(1.0): Nutrition,ALB: Albania,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2013,4.6,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF-WHO Low birthweight estimates 2019,UNICEF WHO,,,,,UNICEF-WHO Low birthweight estimates 2019,MD: Modelled,F: Free,3.7088866,5.8261628,,,,2000-2015,,hierarchical regression
UNICEF:NUTRITION(1.0): Nutrition,ALB: Albania,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2014,4.6,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF-WHO Low birthweight estimates 2019,UNICEF WHO,,,,,UNICEF-WHO Low birthweight estimates 2019,MD: Modelled,F: Free,3.6765575,5.8779283,,,,2000-2015,,hierarchical regression
UNICEF:NUTRITION(1.0): Nutrition,ALB: Albania,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2015,4.6,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF-WHO Low birthweight estimates 2019,UNICEF WHO,,,,,UNICEF-WHO Low birthweight estimates 2019,MD: Modelled,F: Free,3.6215954,5.7866936,,,,2000-2015,,hierarchical regression
UNICEF:NUTRITION(1.0): Nutrition,ARM: Armenia,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2000,8.2,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF-WHO Low birthweight estimates 2019,UNICEF WHO,,,,,UNICEF-WHO Low birthweight estimates 2019,MD: Modelled,F: Free,7.3935246,8.9178257,,,,2000-2015,,b-spline
UNICEF:NUTRITION(1.0): Nutrition,ARM: Armenia,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2001,8.0,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF-WHO Low birthweight estimates 2019,UNICEF WHO,,,,,UNICEF-WHO Low birthweight estimates 2019,MD: Modelled,F: Free,7.4657726,8.5239916,,,,2000-2015,,b-spline
UNICEF:NUTRITION(1.0): Nutrition,ARM: Armenia,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2002,7.8,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF-WHO Low birthweight estimates 2019,UNICEF WHO,,,,,UNICEF-WHO Low birthweight estimates 2019,MD: Modelled,F: Free,7.4546614,8.234928099999999,,,,2000-2015,,b-spline
UNICEF:NUTRITION(1.0): Nutrition,ARM: Armenia,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2003,7.7,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF-WHO Low birthweight estimates 2019,UNICEF WHO,,,,,UNICEF-WHO Low birthweight estimates 2019,MD: Modelled,F: Free,7.3902411,8.029871,,,,2000-2015,,b-spline
UNICEF:NUTRITION(1.0): Nutrition,ARM: Armenia,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2004,7.6,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF-WHO Low birthweight estimates 2019,UNICEF WHO,,,,,UNICEF-WHO Low birthweight estimates 2019,MD: Modelled,F: Free,7.3135343,7.8770881,,,,2000-2015,,b-spline
UNICEF:NUTRITION(1.0): Nutrition,ARM: Armenia,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2005,7.5,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF-WHO Low birthweight estimates 2019,UNICEF WHO,,,,,UNICEF-WHO Low birthweight estimates 2019,MD: Modelled,F: Free,7.2566357,7.7537403,,,,2000-2015,,b-spline
UNICEF:NUTRITION(1.0): Nutrition,ARM: Armenia,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2006,7.4,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF-WHO Low birthweight estimates 2019,UNICEF WHO,,,,,UNICEF-WHO Low birthweight estimates 2019,MD: Modelled,F: Free,7.2340159,7.6546407,,,,2000-2015,,b-spline
UNICEF:NUTRITION(1.0): Nutrition,ARM: Armenia,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2007,7.4,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF-WHO Low birthweight estimates 2019,UNICEF WHO,,,,,UNICEF-WHO Low birthweight estimates 2019,MD: Modelled,F: Free,7.2476163,7.5871539,,,,2000-2015,,b-spline
UNICEF:NUTRITION(1.0): Nutrition,ARM: Armenia,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2008,7.4,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF-WHO Low birthweight estimates 2019,UNICEF WHO,,,,,UNICEF-WHO Low birthweight estimates 2019,MD: Modelled,F: Free,7.2923117,7.5656672,,,,2000-2015,,b-spline
UNICEF:NUTRITION(1.0): Nutrition,ARM: Armenia,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2009,7.5,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF-WHO Low birthweight estimates 2019,UNICEF WHO,,,,,UNICEF-WHO Low birthweight estimates 2019,MD: Modelled,F: Free,7.3617206,7.6057916,,,,2000-2015,,b-spline
UNICEF:NUTRITION(1.0): Nutrition,ARM: Armenia,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2010,7.6,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF-WHO Low birthweight estimates 2019,UNICEF WHO,,,,,UNICEF-WHO Low birthweight estimates 2019,MD: Modelled,F: Free,7.4578919,7.7148299,,,,2000-2015,,b-spline
UNICEF:NUTRITION(1.0): Nutrition,ARM: Armenia,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2011,7.7,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF-WHO Low birthweight estimates 2019,UNICEF WHO,,,,,UNICEF-WHO Low birthweight estimates 2019,MD: Modelled,F: Free,7.5876126,7.895225,,,,2000-2015,,b-spline
UNICEF:NUTRITION(1.0): Nutrition,ARM: Armenia,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2012,8.0,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF-WHO Low birthweight estimates 2019,UNICEF WHO,,,,,UNICEF-WHO Low birthweight estimates 2019,MD: Modelled,F: Free,7.7442837,8.1629057,,,,2000-2015,,b-spline
UNICEF:NUTRITION(1.0): Nutrition,ARM: Armenia,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2013,8.2,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF-WHO Low birthweight estimates 2019,UNICEF WHO,,,,,UNICEF-WHO Low birthweight estimates 2019,MD: Modelled,F: Free,7.9095688,8.5454559,,,,2000-2015,,b-spline
UNICEF:NUTRITION(1.0): Nutrition,ARM: Armenia,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2014,8.6,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF-WHO Low birthweight estimates 2019,UNICEF WHO,,,,,UNICEF-WHO Low birthweight estimates 2019,MD: Modelled,F: Free,8.0690651,9.066515000000001,,,,2000-2015,,b-spline
UNICEF:NUTRITION(1.0): Nutrition,ARM: Armenia,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2015,9.0,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF-WHO Low birthweight estimates 2019,UNICEF WHO,,,,,UNICEF-WHO Low birthweight estimates 2019,MD: Modelled,F: Free,8.214484199999999,9.743714300000001,,,,2000-2015,,b-spline
UNICEF:NUTRITION(1.0): Nutrition,AZE: Azerbaijan,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2000,6.5,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF-WHO Low birthweight estimates 2019,UNICEF WHO,,,,,UNICEF-WHO Low birthweight estimates 2019,MD: Modelled,F: Free,6.2458687,6.7987823,,,,2000-2015,,b-spline
UNICEF:NUTRITION(1.0): Nutrition,AZE: Azerbaijan,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2001,6.9,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF-WHO Low birthweight estimates 2019,UNICEF WHO,,,,,UNICEF-WHO Low birthweight estimates 2019,MD: Modelled,F: Free,6.6811619,7.0827904,,,,2000-2015,,b-spline
UNICEF:NUTRITION(1.0): Nutrition,AZE: Azerbaijan,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2002,7.1,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF-WHO Low birthweight estimates 2019,UNICEF WHO,,,,,UNICEF-WHO Low birthweight estimates 2019,MD: Modelled,F: Free,6.8621502,7.4163952,,,,2000-2015,,b-spline
UNICEF:NUTRITION(1.0): Nutrition,AZE: Azerbaijan,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2003,7.3,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF-WHO Low birthweight estimates 2019,UNICEF WHO,,,,,UNICEF-WHO Low birthweight estimates 2019,MD: Modelled,F: Free,6.9809408,7.6343298,,,,2000-2015,,b-spline
UNICEF:NUTRITION(1.0): Nutrition,AZE: Azerbaijan,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2004,7.4,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF-WHO Low birthweight estimates 2019,UNICEF WHO,,,,,UNICEF-WHO Low birthweight estimates 2019,MD: Modelled,F: Free,7.072504,7.7285137,,,,2000-2015,,b-spline
UNICEF:NUTRITION(1.0): Nutrition,AZE: Azerbaijan,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2005,7.4,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF-WHO Low birthweight estimates 2019,UNICEF WHO,,,,,UNICEF-WHO Low birthweight estimates 2019,MD: Modelled,F: Free,7.1359453,7.7267094,,,,2000-2015,,b-spline
UNICEF:NUTRITION(1.0): Nutrition,AZE: Azerbaijan,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2006,7.4,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF-WHO Low birthweight estimates 2019,UNICEF WHO,,,,,UNICEF-WHO Low birthweight estimates 2019,MD: Modelled,F: Free,7.1604691,7.6666107,,,,2000-2015,,b-spline
UNICEF:NUTRITION(1.0): Nutrition,AZE: Azerbaijan,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2007,7.4,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF-WHO Low birthweight estimates 2019,UNICEF WHO,,,,,UNICEF-WHO Low birthweight estimates 2019,MD: Modelled,F: Free,7.130456,7.5906572,,,,2000-2015,,b-spline
UNICEF:NUTRITION(1.0): Nutrition,AZE: Azerbaijan,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2008,7.3,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF-WHO Low birthweight estimates 2019,UNICEF WHO,,,,,UNICEF-WHO Low birthweight estimates 2019,MD: Modelled,F: Free,7.0449729,7.5266862,,,,2000-2015,,b-spline
UNICEF:NUTRITION(1.0): Nutrition,AZE: Azerbaijan,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2009,7.2,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF-WHO Low birthweight estimates 2019,UNICEF WHO,,,,,UNICEF-WHO Low birthweight estimates 2019,MD: Modelled,F: Free,6.9364734,7.4691405,,,,2000-2015,,b-spline
UNICEF:NUTRITION(1.0): Nutrition,AZE: Azerbaijan,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2010,7.1,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF-WHO Low birthweight estimates 2019,UNICEF WHO,,,,,UNICEF-WHO Low birthweight estimates 2019,MD: Modelled,F: Free,6.8495193,7.4002986,,,,2000-2015,,b-spline
UNICEF:NUTRITION(1.0): Nutrition,AZE: Azerbaijan,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2011,7.1,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF-WHO Low birthweight estimates 2019,UNICEF WHO,,,,,UNICEF-WHO Low birthweight estimates 2019,MD: Modelled,F: Free,6.820148,7.3110023,,,,2000-2015,,b-spline
UNICEF:NUTRITION(1.0): Nutrition,AZE: Azerbaijan,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2012,7.0,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF-WHO Low birthweight estimates 2019,UNICEF WHO,,,,,UNICEF-WHO Low birthweight estimates 2019,MD: Modelled,F: Free,6.8589025,7.217566,,,,2000-2015,,b-spline
UNICEF:NUTRITION(1.0): Nutrition,AZE: Azerbaijan,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2013,7.1,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF-WHO Low birthweight estimates 2019,UNICEF WHO,,,,,UNICEF-WHO Low birthweight estimates 2019,MD: Modelled,F: Free,6.8477693,7.2649055,,,,2000-2015,,b-spline
UNICEF:NUTRITION(1.0): Nutrition,AZE: Azerbaijan,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2014,7.1,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF-WHO Low birthweight estimates 2019,UNICEF WHO,,,,,UNICEF-WHO Low birthweight estimates 2019,MD: Modelled,F: Free,6.6647749,7.6018715,,,,2000-2015,,b-spline
UNICEF:NUTRITION(1.0): Nutrition,AZE: Azerbaijan,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2015,7.3,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF-WHO Low birthweight estimates 2019,UNICEF WHO,,,,,UNICEF-WHO Low birthweight estimates 2019,MD: Modelled,F: Free,6.3912024,8.174015000000001,,,,2000-2015,,b-spline
UNICEF:NUTRITION(1.0): Nutrition,BGR: Bulgaria,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2000,8.6,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF-WHO Low birthweight estimates 2019,UNICEF WHO,,,,,UNICEF-WHO Low birthweight estimates 2019,MD: Modelled,F: Free,8.426231400000001,8.8437023,,,,2000-2015,,b-spline
UNICEF:NUTRITION(1.0): Nutrition,BGR: Bulgaria,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2001,8.6,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF-WHO Low birthweight estimates 2019,UNICEF WHO,,,,,UNICEF-WHO Low birthweight estimates 2019,MD: Modelled,F: Free,8.4989147,8.724422499999999,,,,2000-2015,,b-spline
UNICEF:NUTRITION(1.0): Nutrition,BGR: Bulgaria,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2002,8.6,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF-WHO Low birthweight estimates 2019,UNICEF WHO,,,,,UNICEF-WHO Low birthweight estimates 2019,MD: Modelled,F: Free,8.4774704,8.7610931,,,,2000-2015,,b-spline
UNICEF:NUTRITION(1.0): Nutrition,BGR: Bulgaria,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2003,8.7,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF-WHO Low birthweight estimates 2019,UNICEF WHO,,,,,UNICEF-WHO Low birthweight estimates 2019,MD: Modelled,F: Free,8.4641457,8.8428135,,,,2000-2015,,b-spline
UNICEF:NUTRITION(1.0): Nutrition,BGR: Bulgaria,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2004,8.7,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF-WHO Low birthweight estimates 2019,UNICEF WHO,,,,,UNICEF-WHO Low birthweight estimates 2019,MD: Modelled,F: Free,8.4912872,8.928575500000001,,,,2000-2015,,b-spline
UNICEF:NUTRITION(1.0): Nutrition,BGR: Bulgaria,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,_T: Total,2005,8.8,0: Units,PCNT: %,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF-WHO Low birthweight estimates 2019,UNICEF WHO,,,,,UNICEF-WHO Low birthweight estimates 2019,MD: Modelled,F: Free,8.5513906,9.0171995,,,,2000-2015,,b-spline
